"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Suspended Solids (mg/L)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Ammonia Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","Total Inorganic Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Turbidity (NTU)","pH","Temperature (°C)","Salinity (psu)"
"Tolo Harbour and Channel","TM3","2007-02-07","1","Surface Water","1.9","3.4","0.03","0.29","0.03","0.005","0.04","8.9","115","8.8","<1","8.3","8.3","19","32.4"
"Tolo Harbour and Channel","TM3","2007-02-07","1","Middle Water","1.6","1.4","0.02","0.17","0.007","0.005","0.01","4.7","109","8.4","<1","8.4","8.3","18.3","32.6"
"Tolo Harbour and Channel","TM3","2007-02-07","1","Bottom Water","1.7","2","0.02","0.23","0.011","0.005","0.02","4.5","100","7.9","<1","8.1","8.3","17.3","32.8"
"Tolo Harbour and Channel","TM3","2007-03-29","1","Surface Water","2.1","1.7","0.02","0.27","0.039","0.004","0.05","12","124","9","3","10.4","8.2","21.7","32.2"
"Tolo Harbour and Channel","TM3","2007-03-29","1","Middle Water","1.7","2","0.03","0.2","0.02","0.006","0.02","7.8","119","8.7","1","9.9","8.2","21.1","32.5"
"Tolo Harbour and Channel","TM3","2007-03-29","1","Bottom Water","0.8","3","0.03","0.25","0.13","0.009","0.14","4","90","6.7","5","9.5","8.1","19.8","32.9"
"Tolo Harbour and Channel","TM3","2007-04-20","1","Surface Water","2.6","2.1","0.02","0.24","0.019","0.008","0.02","5.8","121","8.6","1","7.9","8.4","22.9","32.8"
"Tolo Harbour and Channel","TM3","2007-04-20","1","Middle Water","2.8","1.4","0.03","0.28","0.019","0.007","0.02","6.7","122","8.7","<1","7.9","8.4","22.7","32.8"
"Tolo Harbour and Channel","TM3","2007-04-20","1","Bottom Water","1.8","1.2","<0.02","0.2","0.029","0.007","0.03","3.7","110","7.9","<1","7.8","8.4","22.1","32.9"
"Tolo Harbour and Channel","TM3","2007-05-21","1","Surface Water","0.5","0.9","0.02","0.37","0.08","0.013","0.18","1.2","81","5.7","280","14.7","8.1","24.7","27.3"
"Tolo Harbour and Channel","TM3","2007-05-21","1","Middle Water","0.6","0.9","<0.02","0.2","0.045","0.005","0.07","1.2","82","5.6","130","14.3","8","25.7","31.1"
"Tolo Harbour and Channel","TM3","2007-05-21","1","Bottom Water","0.5","1.2","0.02","0.19","0.051","0.007","0.06","0.8","76","5.1","4","14.1","8","26.4","32.4"
"Tolo Harbour and Channel","TM3","2007-06-14","1","Surface Water","1.2","1.9","0.04","0.35","0.075","0.018","0.16","8.3","71","4.8","510","16.3","8","26","31.2"
"Tolo Harbour and Channel","TM3","2007-06-14","1","Middle Water","0.5","1.7","0.03","0.31","0.068","0.019","0.13","3.1","60","4","9","15","8","25.5","33"
"Tolo Harbour and Channel","TM3","2007-06-14","1","Bottom Water","0.6","1.2","0.04","0.29","0.072","0.019","0.14","3.7","45","3.1","130","14.6","8","25","33.7"
"Tolo Harbour and Channel","TM3","2007-07-26","1","Surface Water","2.1","1.6","0.03","0.24","0.062","0.008","0.07","4.7","111","7","1","7.6","7.8","30.3","33.3"
"Tolo Harbour and Channel","TM3","2007-07-26","1","Middle Water","1.5","0.8","0.03","0.24","0.044","0.008","0.05","4.9","101","6.4","<1","7.5","7.8","29.1","33.4"
"Tolo Harbour and Channel","TM3","2007-07-26","1","Bottom Water","1.3","1","0.03","0.21","0.043","0.014","0.05","4","74","4.9","<1","8.6","7.9","26.1","33.7"
"Tolo Harbour and Channel","TM3","2007-08-17","1","Surface Water","2","2.8","0.03","0.27","0.043","<0.002","0.05","18","108","7.2","280","9.8","8.3","28.1","28.9"
"Tolo Harbour and Channel","TM3","2007-08-17","1","Middle Water","1.6","2.8","0.03","0.28","0.042","<0.002","0.05","18","103","6.8","220","10","8.2","27.9","29.8"
"Tolo Harbour and Channel","TM3","2007-08-17","1","Bottom Water","1.5","3","0.03","0.24","0.048","0.002","0.06","19","90","5.9","100","9.7","8.2","27.8","30.8"
"Tolo Harbour and Channel","TM3","2007-09-20","1","Surface Water","1.6","1.6","0.02","0.15","0.04","0.005","0.04","4.5","87","5.7","<1","9","8.2","28.1","32"
"Tolo Harbour and Channel","TM3","2007-09-20","1","Middle Water","1.6","1.2","0.02","0.18","0.038","0.005","0.04","4.4","91","5.9","<1","9","8.2","28.1","32"
"Tolo Harbour and Channel","TM3","2007-09-20","1","Bottom Water","1.6","0.9","0.02","0.2","0.046","0.005","0.05","3.2","91","5.9","1","9","8.2","28","31.9"
"Tolo Harbour and Channel","TM3","2007-10-25","1","Surface Water","2.1","3.1","0.02","0.24","0.043","0.005","0.05","7.7","118","7.8","<1","7.6","7.9","27.5","31.6"
"Tolo Harbour and Channel","TM3","2007-10-25","1","Middle Water","1.8","2.8","0.02","0.24","0.035","0.005","0.04","9.5","115","7.7","<1","8.4","7.9","27","31.8"
"Tolo Harbour and Channel","TM3","2007-10-25","1","Bottom Water","1.2","4.8","<0.02","0.24","0.041","0.005","0.05","8.2","109","7.3","<1","7.9","7.9","26.6","31.9"
"Tolo Harbour and Channel","TM3","2007-11-19","1","Surface Water","1.7","1.9","0.02","0.32","0.026","0.004","0.03","11","76","5.4","12","4.4","8.3","23.8","31.8"
"Tolo Harbour and Channel","TM3","2007-11-19","1","Middle Water","1.5","2.6","0.02","0.26","0.022","0.005","0.03","13","102","7.1","9","4.4","8.3","23.9","31.9"
"Tolo Harbour and Channel","TM3","2007-11-19","1","Bottom Water","1","2.3","<0.02","0.23","0.022","0.008","0.03","7.3","97","6.8","<1","4.4","8.3","24","32.2"
"Tolo Harbour and Channel","TM3","2007-12-10","1","Surface Water","1.5","1.1","0.02","0.3","0.058","0.005","0.07","3.7","82","6.1","<1","6.3","8.1","20.8","32"
"Tolo Harbour and Channel","TM3","2007-12-10","1","Middle Water","1.9","1.6","<0.02","0.32","0.052","0.006","0.06","5.1","82","6","<1","6.3","8.1","20.8","32.2"
"Tolo Harbour and Channel","TM3","2007-12-10","1","Bottom Water","1.6","1.1","<0.02","0.28","0.051","0.004","0.06","4.3","85","6.3","<1","6.7","8.1","20.7","32.2"
"Tolo Harbour and Channel","TM3","2008-01-21","1","Surface Water","1.1","2.1","0.06","0.35","0.026","0.005","0.03","11","105","8.1","84","5.8","8.4","18.7","31.6"
"Tolo Harbour and Channel","TM3","2008-01-21","1","Middle Water","1.3","2.3","0.04","0.35","0.025","0.005","0.03","12","104","8.1","51","5.8","8.4","18.5","31.6"
"Tolo Harbour and Channel","TM3","2008-01-21","1","Bottom Water","0.9","2.1","0.04","0.33","0.025","0.005","0.03","13","97","7.5","45","5.9","8.4","18.4","31.6"
"Tolo Harbour and Channel","TM3","2008-02-21","1","Surface Water","2.2","1.8","0.04","0.34","0.06","0.004","0.08","4.9","119","9.6","11","7.6","8.3","16.6","30.7"
"Tolo Harbour and Channel","TM3","2008-02-21","1","Middle Water","1.9","1.5","0.03","0.22","0.022","0.003","0.03","4.6","113","9.4","5","6.8","8.3","15.1","31.5"
"Tolo Harbour and Channel","TM3","2008-02-21","1","Bottom Water","1.3","1","<0.02","0.22","0.014","0.005","0.02","3.2","111","9.3","1","7.3","8.3","14.5","31.7"
"Tolo Harbour and Channel","TM3","2008-03-12","1","Surface Water","1.5","0.8","<0.02","0.36","0.13","0.008","0.18","1.5","117","8.9","5","7","8.1","19.9","31"
"Tolo Harbour and Channel","TM3","2008-03-12","1","Middle Water","0.9","0.6","<0.02","0.22","0.063","0.005","0.08","1.6","111","8.7","<1","6.8","8.1","17.9","31.4"
"Tolo Harbour and Channel","TM3","2008-03-12","1","Bottom Water","1","0.6","<0.02","0.21","0.049","0.004","0.06","1.2","106","8.6","<1","7.3","8.2","16.3","31.8"
"Tolo Harbour and Channel","TM3","2008-04-11","1","Surface Water","1.6","1.5","<0.02","0.27","0.039","0.005","0.04","11","116","8.5","1","8.5","8.3","21.9","31.8"
"Tolo Harbour and Channel","TM3","2008-04-11","1","Middle Water","1.5","2.2","<0.02","0.25","0.042","0.005","0.05","11","120","8.7","<1","8.6","8.3","21.6","31.9"
"Tolo Harbour and Channel","TM3","2008-04-11","1","Bottom Water","2.2","3","0.02","0.36","0.071","0.005","0.08","22","95","7.1","1","8.4","8.2","20","32.1"
"Tolo Harbour and Channel","TM3","2008-05-08","1","Surface Water","2.3","3.2","0.04","0.3","0.017","0.004","0.02","13","137","9.3","1","11.4","8.7","26.2","29.9"
"Tolo Harbour and Channel","TM3","2008-05-08","1","Middle Water","1.9","2.8","0.04","0.29","0.032","0.004","0.04","11","107","7.5","1","5.7","8.4","24.5","31.3"
"Tolo Harbour and Channel","TM3","2008-05-08","1","Bottom Water","1.1","1.5","0.03","0.3","0.036","0.005","0.04","6.8","60","4.3","<1","5.2","8.1","23","32.5"
"Tolo Harbour and Channel","TM3","2008-06-20","1","Surface Water","2.2","2.8","0.05","0.42","0.071","0.004","0.1","18","151","10.4","12","17.3","8.8","27.2","24.9"
"Tolo Harbour and Channel","TM3","2008-06-20","1","Middle Water","2","1.4","0.03","0.32","0.051","0.003","0.07","16","76","5.2","8","11.9","8.4","26.3","30.8"
"Tolo Harbour and Channel","TM3","2008-06-20","1","Bottom Water","0.6","1.1","0.05","0.3","0.035","0.031","0.24","1.6","12","0.8","3","9.8","8.1","25.4","32.7"
"Tolo Harbour and Channel","TM3","2008-07-24","1","Surface Water","3.5","3","0.03","0.31","0.03","0.004","0.03","5.6","116","7.5","<1","6.4","8.5","28.7","31"
"Tolo Harbour and Channel","TM3","2008-07-24","1","Middle Water","2.7","2.1","0.03","0.28","0.027","0.005","0.03","5.8","107","7.2","<1","6.2","8.5","26.4","32.3"
"Tolo Harbour and Channel","TM3","2008-07-24","1","Bottom Water","3.8","3.1","0.06","0.46","0.054","0.026","0.07","20","66","4.5","<1","5.9","8.4","24.8","33.3"
"Tolo Harbour and Channel","TM3","2008-08-14","1","Surface Water","1.4","1.3","<0.02","0.17","0.029","0.004","0.03","2","112","7.3","<1","7.8","8.5","28.7","30.2"
"Tolo Harbour and Channel","TM3","2008-08-14","1","Middle Water","2","1.6","<0.02","0.17","0.033","0.005","0.04","3","106","7","<1","7.8","8.4","27.9","30.9"
"Tolo Harbour and Channel","TM3","2008-08-14","1","Bottom Water","1.1","1.5","<0.02","0.18","0.028","0.006","0.03","2.4","92","6.1","2","7.4","8.4","27.5","31.1"
"Tolo Harbour and Channel","TM3","2008-09-04","1","Surface Water","1.1","2.7","0.03","0.3","0.017","0.004","0.03","7.5","121","7.8","5","6.3","8.2","29","31.3"
"Tolo Harbour and Channel","TM3","2008-09-04","1","Middle Water","0.4","1.5","0.02","0.24","0.015","0.005","0.02","6.8","109","7.1","3","6","8.1","28","32.1"
"Tolo Harbour and Channel","TM3","2008-09-04","1","Bottom Water","<0.1","2.2","0.02","0.23","0.016","0.008","0.02","5.7","81","5.4","100","7.6","8","26.7","32.8"
"Tolo Harbour and Channel","TM3","2008-10-24","1","Surface Water","2","4.4","0.03","0.48","0.01","0.003","0.02","3.7","103","6.8","60","3.2","8.4","28.2","30.2"
"Tolo Harbour and Channel","TM3","2008-10-24","1","Middle Water","1.3","3.1","0.02","0.39","0.01","0.005","0.02","4.4","109","7.2","18","1.3","8.3","28.1","30.6"
"Tolo Harbour and Channel","TM3","2008-10-24","1","Bottom Water","1.2","1.9","0.03","0.37","0.012","0.004","0.03","4.5","35","2.3","17","1.2","8","27.3","31.6"
"Tolo Harbour and Channel","TM3","2008-11-24","1","Surface Water","1.8","3.8","0.02","0.3","0.018","0.004","0.02","6","89","6.3","100","1.7","8.3","23.5","31.4"
"Tolo Harbour and Channel","TM3","2008-11-24","1","Middle Water","1.8","2.8","<0.02","0.27","0.012","0.004","0.02","5.5","88","6.3","58","1.5","8.3","23.2","31.8"
"Tolo Harbour and Channel","TM3","2008-11-24","1","Bottom Water","1.1","2.2","<0.02","0.22","0.019","0.005","0.03","2.8","83","5.9","5","1.6","8.3","23.3","32.1"
"Tolo Harbour and Channel","TM3","2008-12-08","1","Surface Water","2","2.4","0.02","0.26","0.015","0.006","0.02","9.5","110","8.2","29","1.7","8.2","20.3","31.7"
"Tolo Harbour and Channel","TM3","2008-12-08","1","Middle Water","1.6","2.4","0.02","0.24","0.019","0.006","0.02","8.5","110","8.2","44","1.6","8.2","20.2","31.8"
"Tolo Harbour and Channel","TM3","2008-12-08","1","Bottom Water","1.1","2.8","<0.02","0.22","0.019","0.006","0.02","4.5","94","7","2","1.5","8.2","20.1","31.9"
"Tolo Harbour and Channel","TM3","2009-01-17","1","Surface Water","1.5","3.5","0.03","0.39","0.046","0.005","0.06","14","105","8.4","24","8.3","8.1","16.8","32.3"
"Tolo Harbour and Channel","TM3","2009-01-17","1","Middle Water","1.7","2.4","<0.02","0.17","0.024","0.006","0.03","9.4","106","8.5","7","8.3","8.1","16.5","32.5"
"Tolo Harbour and Channel","TM3","2009-01-17","1","Bottom Water","0.8","1.7","<0.02","0.19","0.031","0.007","0.04","4.9","95","7.6","<1","7.7","8","16.4","32.9"
"Tolo Harbour and Channel","TM3","2009-02-12","1","Surface Water","1.5","1.2","<0.02","0.2","0.02","0.005","0.03","1.7","73","5.4","7","0.6","8","19.9","32.7"
"Tolo Harbour and Channel","TM3","2009-02-12","1","Middle Water","1.8","0.9","<0.02","0.21","0.022","0.006","0.03","1.1","65","4.9","4","0.7","8","19.9","32.7"
"Tolo Harbour and Channel","TM3","2009-02-12","1","Bottom Water","2","1.2","<0.02","0.18","0.006","0.006","0.01","0.9","57","4.3","<1","0.6","8","19.9","32.7"
"Tolo Harbour and Channel","TM3","2009-03-25","1","Surface Water","2.1","2","<0.02","0.27","0.017","0.004","0.02","15","113","8.3","<1","7.8","8.3","21.5","32.1"
"Tolo Harbour and Channel","TM3","2009-03-25","1","Middle Water","2.2","2.2","<0.02","0.28","0.02","0.004","0.03","15","113","8.3","1","7.8","8.3","21.4","32.1"
"Tolo Harbour and Channel","TM3","2009-03-25","1","Bottom Water","1.2","1.7","<0.02","0.18","0.02","0.005","0.03","6.8","97","7.1","1","7.8","8.2","21.2","32.4"
"Tolo Harbour and Channel","TM3","2009-04-21","1","Surface Water","0.8","1","<0.02","0.2","0.025","0.005","0.04","4.1","70","4.9","8","0.9","8.1","24.4","31.4"
"Tolo Harbour and Channel","TM3","2009-04-21","1","Middle Water","0.7","1.6","0.02","0.23","0.035","0.005","0.04","3.1","76","5.3","4","1","8","23.9","31.8"
"Tolo Harbour and Channel","TM3","2009-04-21","1","Bottom Water","0.2","1.8","<0.02","0.22","0.043","0.006","0.05","1.3","76","5.5","<1","1.8","7.9","22.3","32.8"
"Tolo Harbour and Channel","TM3","2009-05-27","1","Surface Water","1.2","2","0.02","0.33","0.082","0.007","0.22","5.2","69","4.8","13","1.5","7.9","26.5","27.2"
"Tolo Harbour and Channel","TM3","2009-05-27","1","Middle Water","0.9","1.6","<0.02","0.28","0.086","0.008","0.16","4.1","81","5.6","6","0.9","7.8","26.5","26.3"
"Tolo Harbour and Channel","TM3","2009-05-27","1","Bottom Water","0.4","1.6","0.02","0.14","0.085","0.008","0.1","0.5","76","5.2","2","1.2","7.8","26.5","29.2"
"Tolo Harbour and Channel","TM3","2009-06-11","1","Surface Water","2.2","2.6","0.02","0.22","0.039","0.006","0.04","21","77","5","80","1.5","8","28.3","30.3"
"Tolo Harbour and Channel","TM3","2009-06-11","1","Middle Water","1.8","2.2","<0.02","0.14","0.029","0.007","0.03","12","80","5.3","5","1.3","8","28","30.8"
"Tolo Harbour and Channel","TM3","2009-06-11","1","Bottom Water","0.9","0.9","<0.02","0.11","0.026","0.005","0.03","3.2","80","5.3","<1","0.9","7.8","27.5","31.5"
"Tolo Harbour and Channel","TM3","2009-07-24","1","Surface Water","3.4","4","0.03","0.3","0.022","0.002","0.03","10","93","6","460","9.2","8.4","29.6","29.9"
"Tolo Harbour and Channel","TM3","2009-07-24","1","Middle Water","1.4","2","0.02","0.2","0.027","0.006","0.03","5.7","69","4.5","2","8.8","8.2","27.9","31.6"
"Tolo Harbour and Channel","TM3","2009-07-24","1","Bottom Water","1.7","2.2","0.02","0.13","0.026","0.007","0.04","3.7","58","3.8","1","8.4","8.2","27.1","32.1"
"Tolo Harbour and Channel","TM3","2009-08-13","1","Surface Water","1","0.9","0.02","0.36","0.14","0.004","0.19","3.3","77","5","61","6.7","8.4","29.6","29.2"
"Tolo Harbour and Channel","TM3","2009-08-13","1","Middle Water","0.6","0.8","<0.02","0.16","0.081","0.004","0.09","3.6","73","4.7","1","6.6","8.4","29.6","30.2"
"Tolo Harbour and Channel","TM3","2009-08-13","1","Bottom Water","0.8","0.5","0.02","0.29","0.1","0.007","0.15","1.3","29","1.9","3","6.6","8.2","28.4","31"
"Tolo Harbour and Channel","TM3","2009-09-21","1","Surface Water","1.8","1.7","<0.02","0.22","0.011","<0.002","0.02","5.7","141","8.9","1","1","8.2","31","29.4"
"Tolo Harbour and Channel","TM3","2009-09-21","1","Middle Water","1.1","1.3","<0.02","0.26","0.017","<0.002","0.02","3.6","128","8.1","<1","0.5","8.2","30.6","29.7"
"Tolo Harbour and Channel","TM3","2009-09-21","1","Bottom Water","1","2.2","0.02","0.36","0.098","0.003","0.11","5.5","71","4.5","<1","2.4","8","29.9","30.7"
"Tolo Harbour and Channel","TM3","2009-10-23","1","Surface Water","0.9","<0.5","<0.02","0.26","0.066","0.005","0.1","3.2","79","5.2","20","0.6","8.1","27.7","30.5"
"Tolo Harbour and Channel","TM3","2009-10-23","1","Middle Water","0.6","0.9","0.02","0.31","0.059","0.009","0.11","3.3","67","4.4","5","0.6","8.1","28","31.1"
"Tolo Harbour and Channel","TM3","2009-10-23","1","Bottom Water","0.6","1.5","<0.02","0.34","0.052","0.005","0.1","5.6","79","5.2","1","0.8","8.1","27.5","31.5"
"Tolo Harbour and Channel","TM3","2009-11-20","1","Surface Water","0.6","5.4","0.02","0.26","0.069","0.006","0.1","7.3","91","6.7","1","3.7","8.1","20.8","32"
"Tolo Harbour and Channel","TM3","2009-11-20","1","Middle Water","0.5","5.3","0.02","0.24","0.067","0.006","0.09","6.1","91","6.7","2","3.4","8.1","20.8","32"
"Tolo Harbour and Channel","TM3","2009-11-20","1","Bottom Water","0.6","5.7","0.02","0.29","0.067","0.006","0.1","5.3","92","6.8","1","3.5","8.1","20.7","32"
"Tolo Harbour and Channel","TM3","2009-12-10","1","Surface Water","0.9","1.6","<0.02","0.18","0.037","0.004","0.04","5.6","86","6.4","5","1.6","8","20.6","32.5"
"Tolo Harbour and Channel","TM3","2009-12-10","1","Middle Water","1","1.8","<0.02","0.29","0.042","0.004","0.05","4.7","87","6.4","1","1.3","8","20.6","32.4"
"Tolo Harbour and Channel","TM3","2009-12-10","1","Bottom Water","0.7","2.6","0.02","0.21","0.06","0.008","0.07","4.2","79","5.9","1","2.4","8","20.4","32.8"
"Tolo Harbour and Channel","TM3","2010-01-25","1","Surface Water","0.9","1.1","0.04","0.26","0.066","0.024","0.09","2","57","4.5","3","0.8","7.8","17.6","32"
"Tolo Harbour and Channel","TM3","2010-01-25","1","Middle Water","0.9","1.4","0.02","0.21","0.048","0.01","0.06","2.5","81","6.3","15","1","7.8","17.7","32"
"Tolo Harbour and Channel","TM3","2010-01-25","1","Bottom Water","0.6","1.9","0.03","0.23","0.056","0.018","0.07","1.9","82","6.4","2","2","7.8","17.6","32.2"
"Tolo Harbour and Channel","TM3","2010-02-24","1","Surface Water","1.5","0.8","0.02","0.31","0.062","0.007","0.14","0.8","108","8.6","12","4.4","8.1","17.4","31.4"
"Tolo Harbour and Channel","TM3","2010-02-24","1","Middle Water","0.9","0.8","0.04","0.38","0.049","0.007","0.11","1.5","104","8.3","4","4.4","8.1","17.1","31.6"
"Tolo Harbour and Channel","TM3","2010-02-24","1","Bottom Water","0.7","0.9","0.03","0.34","0.086","0.013","0.16","0.8","75","6.1","17","4.9","8","16.2","32.2"
"Tolo Harbour and Channel","TM3","2010-03-11","1","Surface Water","1.5","1.9","<0.02","0.25","0.12","0.007","0.15","0.4","90","7.1","30","7.3","8.1","17.8","31.8"
"Tolo Harbour and Channel","TM3","2010-03-11","1","Middle Water","1.6","1.8","<0.02","0.33","0.12","0.007","0.17","0.9","89","7","24","7.7","8.1","17.7","31.8"
"Tolo Harbour and Channel","TM3","2010-03-11","1","Bottom Water","1.5","2.3","<0.02","0.26","0.099","0.007","0.14","0.4","89","7","29","8","8.1","17.7","32.1"
"Tolo Harbour and Channel","TM3","2010-04-22","1","Surface Water","1.7","1.5","<0.02","0.24","0.051","0.003","0.11","5.8","124","8.9","9","1.1","7.8","22.6","31.7"
"Tolo Harbour and Channel","TM3","2010-04-22","1","Middle Water","1.7","1.9","<0.02","0.21","0.038","0.003","0.06","7.2","123","9.1","<1","1.5","7.7","20.8","32.4"
"Tolo Harbour and Channel","TM3","2010-04-22","1","Bottom Water","1.3","4.1","<0.02","0.22","0.084","0.005","0.11","5","76","5.7","<1","6.3","7.6","19.8","33.1"
"Tolo Harbour and Channel","TM3","2010-05-28","1","Surface Water","1.7","1.9","<0.02","0.19","0.018","<0.002","0.02","6.1","130","8.6","1","1.1","7.8","27.4","32"
"Tolo Harbour and Channel","TM3","2010-05-28","1","Middle Water","1.8","2.1","<0.02","0.16","0.015","<0.002","0.02","5.2","131","8.7","<1","1.1","7.8","26.9","32.1"
"Tolo Harbour and Channel","TM3","2010-05-28","1","Bottom Water","1.6","1.9","<0.02","0.15","0.011","<0.002","0.02","5.3","115","7.8","1","1","7.8","25.7","32.6"
"Tolo Harbour and Channel","TM3","2010-06-21","1","Surface Water","2.8","1.5","<0.02","0.19","0.014","0.004","0.02","10","75","4.9","8","0.9","7.9","28.3","32.4"
"Tolo Harbour and Channel","TM3","2010-06-21","1","Middle Water","2.2","0.8","<0.02","0.16","0.013","0.004","0.02","8.3","88","5.7","<1","0.9","7.9","28.2","32.4"
"Tolo Harbour and Channel","TM3","2010-06-21","1","Bottom Water","2.2","1.7","0.02","0.48","0.021","0.004","0.03","11","90","5.8","<1","1.6","7.8","28.2","32.4"
"Tolo Harbour and Channel","TM3","2010-07-26","1","Surface Water","2.8","1.9","<0.02","0.21","0.009","0.005","0.02","9.5","103","6.7","25","2.5","8.4","31.4","22.5"
"Tolo Harbour and Channel","TM3","2010-07-26","1","Middle Water","0.8","0.9","0.02","0.13","0.017","0.002","0.02","5.7","114","7.3","2","1.3","8.2","30.1","29.8"
"Tolo Harbour and Channel","TM3","2010-07-26","1","Bottom Water","0.4","1.2","<0.02","0.19","0.079","0.005","0.08","2.8","86","5.5","2","1.2","8.1","29.7","31.3"
"Tolo Harbour and Channel","TM3","2010-08-12","1","Surface Water","8","5.8","0.07","0.47","0.075","0.024","0.08","43","165","10.5","6","6.5","8.7","30.6","29.2"
"Tolo Harbour and Channel","TM3","2010-08-12","1","Middle Water","0.5","0.9","0.02","0.15","0.01","0.002","0.02","1.4","83","5.3","1","2.2","8.3","29.6","31.1"
"Tolo Harbour and Channel","TM3","2010-08-12","1","Bottom Water","0.5","1","<0.02","0.16","0.01","0.003","0.02","1","74","4.8","5","2.4","8.2","29.2","31.4"
"Tolo Harbour and Channel","TM3","2010-09-16","1","Surface Water","3.9","2.9","0.04","0.38","0.037","<0.002","0.04","11","98","6.3","100","1","8.5","31","26.4"
"Tolo Harbour and Channel","TM3","2010-09-16","1","Middle Water","2.9","2.8","0.03","0.23","0.012","<0.002","0.02","11","124","8","15","1.1","8.4","29.7","29.7"
"Tolo Harbour and Channel","TM3","2010-09-16","1","Bottom Water","2.3","2.2","0.03","0.26","0.032","<0.002","0.04","12","13","0.8","1","1.1","8","28.1","31.9"
"Tolo Harbour and Channel","TM3","2010-10-27","1","Surface Water","2.2","2.5","0.02","0.28","0.039","0.005","0.05","19","89","6.1","5","1.6","8.4","25.9","29.9"
"Tolo Harbour and Channel","TM3","2010-10-27","1","Middle Water","2","2.6","0.04","0.29","0.061","0.003","0.07","19","92","6.4","8","1.5","8.4","25.8","29.9"
"Tolo Harbour and Channel","TM3","2010-10-27","1","Bottom Water","1.6","3","0.02","0.27","0.045","<0.002","0.05","17","88","6.1","9","3","8.4","25.6","29.9"
"Tolo Harbour and Channel","TM3","2010-11-24","1","Surface Water","2.9","2.2","<0.02","0.35","0.033","<0.002","0.04","7.7","85","6.1","<1","37.8","7.8","23.3","30.5"
"Tolo Harbour and Channel","TM3","2010-11-24","1","Middle Water","2.5","1.3","0.03","0.39","0.036","<0.002","0.04","8.3","120","8.6","3","0.9","8.3","23.4","30.5"
"Tolo Harbour and Channel","TM3","2010-11-24","1","Bottom Water","1.8","1.3","<0.02","0.34","0.031","<0.002","0.04","7.5","98","7","2","0.7","8.3","23.3","31.2"
"Tolo Harbour and Channel","TM3","2010-12-10","1","Surface Water","2.4","3.5","<0.02","0.25","0.04","0.003","0.05","14","102","7.5","2","2.1","8.1","21.5","31.4"
"Tolo Harbour and Channel","TM3","2010-12-10","1","Middle Water","1.8","3.9","0.02","0.25","0.044","0.002","0.05","14","97","7.1","<1","2.3","8.1","21.5","31.4"
"Tolo Harbour and Channel","TM3","2010-12-10","1","Bottom Water","1.6","5.6","<0.02","0.29","0.09","0.004","0.11","7.1","72","5.3","4","2.9","8.1","21.8","31.6"
"Tolo Harbour and Channel","TM3","2011-01-24","1","Surface Water","0.9","1.6","<0.02","0.21","0.038","<0.002","0.05","4.3","95","7.8","27","1","7.9","15.6","32.1"
"Tolo Harbour and Channel","TM3","2011-01-24","1","Middle Water","1.1","1.4","0.03","0.25","0.039","<0.002","0.05","3.6","96","7.9","19","0.9","7.9","15.5","32.1"
"Tolo Harbour and Channel","TM3","2011-01-24","1","Bottom Water","1","1.5","<0.02","0.25","0.037","0.002","0.04","3","92","7.5","7","0.8","7.9","15.4","32.4"
"Tolo Harbour and Channel","TM3","2011-02-24","1","Surface Water","1.8","1.7","0.03","0.46","0.19","0.007","0.28","4.2","106","8.5","2","1","7.9","16.7","31.8"
"Tolo Harbour and Channel","TM3","2011-02-24","1","Middle Water","1","0.7","0.02","0.35","0.1","0.005","0.18","2.4","97","7.9","<1","1","7.9","16.2","32"
"Tolo Harbour and Channel","TM3","2011-02-24","1","Bottom Water","0.9","3.2","0.02","0.38","0.11","0.006","0.19","3.3","75","6.1","1","1.5","7.9","15.8","32"
"Tolo Harbour and Channel","TM3","2011-03-25","1","Surface Water","3.1","1","0.06","0.33","0.14","<0.002","0.16","24","128","9.9","30","0.8","8.1","18.8","31.3"
"Tolo Harbour and Channel","TM3","2011-03-25","1","Middle Water","2.4","2.3","0.06","0.27","0.14","<0.002","0.15","17","112","8.7","29","1","8.1","18.4","31.6"
"Tolo Harbour and Channel","TM3","2011-03-25","1","Bottom Water","1.8","1.3","0.03","0.23","0.13","<0.002","0.14","11","66","5.1","20","0.8","8.1","18.1","32.1"
"Tolo Harbour and Channel","TM3","2011-04-13","1","Surface Water","1.6","1.8","<0.02","0.2","0.074","<0.002","0.08","5.8","62","4.4","2","1.2","8","22.5","32"
"Tolo Harbour and Channel","TM3","2011-04-13","1","Middle Water","1.7","1.4","<0.02","0.2","0.083","<0.002","0.09","5.7","101","7.3","1","1","8","22","32.3"
"Tolo Harbour and Channel","TM3","2011-04-13","1","Bottom Water","0.9","3.7","<0.02","0.17","0.093","<0.002","0.1","4.4","85","6.4","<1","0.9","8","19.8","33"
"Tolo Harbour and Channel","TM3","2011-05-19","1","Surface Water","2.3","2","0.03","0.25","0.055","0.002","0.06","5.8","118","7.9","<1","1.8","8","26.6","32.2"
